Operation, Opt_ID, Threads, Queue Depth, Device Queue Depth, KIOPS , Bandwidth(MiBs), cpu_core_index, usr, nice, sys, iowait, irq, soft, steal, guest, gnice, cpu_usages
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,47,0.01,0.0,16.75,0.0,3.33,0.02,0.0,0.0,0.0,20.110000000000003
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,48,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.08
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,49,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.05,0.0,0.1
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,50,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.04
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,51,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.33
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,52,0.01,0.0,41.86,0.0,6.77,0.04,0.0,0.03,0.0,48.71
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,53,0.02,0.0,33.78,0.0,5.57,0.04,0.0,0.0,0.0,39.410000000000004
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,54,0.02,0.0,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.07
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,55,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,57,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,58,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,59,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.44
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,60,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,61,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,62,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq1t16,16,1,16,54.98083999999999,219.9,63,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,0,0.58,0.0,4.39,0.0,0.17,3.74,0.0,0.0,0.0,8.879999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,1,0.54,0.0,4.52,0.0,0.15,0.17,0.0,0.0,0.0,5.38
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,2,0.6,0.0,4.51,0.0,0.15,0.03,0.0,0.0,0.0,5.29
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,3,0.74,0.0,4.47,0.0,0.15,0.01,0.0,0.0,0.0,5.37
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,4,0.55,0.0,4.63,0.0,0.27,0.01,0.0,0.0,0.0,5.459999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,5,0.42,0.0,4.63,0.0,0.2,0.01,0.0,0.0,0.0,5.26
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,6,0.43,0.0,4.49,0.0,0.21,0.0,0.0,0.0,0.0,5.13
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,7,0.53,0.0,4.65,0.0,0.23,0.0,0.0,0.0,0.0,5.410000000000001
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,8,0.51,0.0,4.73,0.0,0.22,0.0,0.0,0.0,0.0,5.46
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,9,0.46,0.0,4.68,0.0,0.21,0.0,0.0,0.0,0.0,5.35
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,10,0.41,0.0,4.67,0.0,0.22,0.0,0.0,0.0,0.0,5.3
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,11,0.48,0.0,4.69,0.0,0.23,0.0,0.0,0.0,0.0,5.4
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,12,0.68,0.0,4.28,0.0,0.17,0.0,0.0,0.0,0.0,5.13
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,13,0.47,0.0,4.28,0.0,0.16,0.01,0.0,0.0,0.0,4.92
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,14,0.47,0.0,4.33,0.0,0.16,0.0,0.0,0.0,0.0,4.96
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,15,0.59,0.0,4.36,0.0,0.17,0.0,0.0,0.0,0.0,5.12
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,16,0.63,0.0,4.41,0.0,0.31,0.01,0.0,0.01,0.0,5.369999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,17,0.44,0.0,4.4,0.0,0.28,0.0,0.0,0.01,0.0,5.130000000000001
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,18,0.56,0.0,4.47,0.0,0.28,0.0,0.0,0.01,0.0,5.319999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,19,0.57,0.0,4.45,0.0,0.29,0.0,0.0,0.0,0.0,5.3100000000000005
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,20,0.59,0.0,4.31,0.0,0.33,0.01,0.0,0.01,0.0,5.249999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,21,0.6,0.0,4.46,0.0,0.32,0.0,0.0,0.01,0.0,5.39
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,22,0.65,0.0,4.32,0.0,0.32,0.0,0.0,0.03,0.0,5.320000000000001
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,23,0.56,0.0,4.26,0.0,0.32,0.0,0.0,0.01,0.0,5.15
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,24,0.64,0.0,4.36,0.0,0.25,0.0,0.0,0.0,0.0,5.25
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,25,0.49,0.0,4.36,0.0,0.25,0.0,0.0,0.01,0.0,5.11
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,26,0.66,0.0,4.34,0.0,0.27,0.0,0.0,0.01,0.0,5.279999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,27,0.54,0.0,4.32,0.0,0.24,0.0,0.0,0.0,0.0,5.1000000000000005
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,28,0.55,0.0,4.35,0.0,0.34,0.0,0.0,0.0,0.0,5.239999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,29,0.51,0.0,4.27,0.0,0.33,0.0,0.0,0.0,0.0,5.109999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,30,0.53,0.0,4.32,0.0,0.33,0.0,0.0,0.0,0.0,5.180000000000001
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,31,0.51,0.0,4.36,0.0,0.31,0.0,0.0,0.0,0.0,5.18
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,32,0.01,0.0,7.14,0.0,1.26,0.07,0.0,0.0,0.0,8.48
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,33,0.01,0.0,13.09,0.0,2.44,0.01,0.0,0.01,0.0,15.559999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,34,0.01,0.0,16.71,0.0,2.59,0.01,0.0,0.0,0.0,19.320000000000004
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,35,0.01,0.0,17.67,0.0,2.81,0.01,0.0,0.01,0.0,20.510000000000005
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,36,0.01,0.0,5.52,0.0,1.37,0.0,0.0,0.0,0.0,6.8999999999999995
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,37,0.01,0.0,1.83,0.0,0.44,0.0,0.0,0.0,0.0,2.2800000000000002
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,38,0.02,0.0,0.05,0.0,0.01,0.01,0.0,0.0,0.0,0.09
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,39,0.01,0.0,6.93,0.0,1.7,0.01,0.0,0.0,0.0,8.649999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,40,0.01,0.0,6.44,0.0,1.52,0.01,0.0,0.0,0.0,7.98
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,41,0.01,0.0,0.14,0.0,0.04,0.0,0.0,0.0,0.0,0.19000000000000003
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,42,0.01,0.0,0.35,0.0,0.08,0.01,0.0,0.0,0.0,0.45
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,43,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,44,0.0,0.0,20.72,0.0,4.13,0.02,0.0,0.0,0.0,24.869999999999997
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,45,0.03,0.0,8.55,0.0,1.96,0.01,0.0,0.0,0.0,10.549999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,46,0.05,0.0,8.8,0.0,1.98,0.01,0.0,0.0,0.0,10.840000000000002
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,47,0.01,0.0,11.93,0.0,2.33,0.01,0.0,0.0,0.0,14.28
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,48,0.05,0.0,9.25,0.0,1.88,0.01,0.0,0.06,0.0,11.25
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,49,0.02,0.0,1.04,0.0,0.27,0.0,0.0,0.03,0.0,1.36
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,50,0.03,0.0,10.05,0.0,1.88,0.01,0.0,0.04,0.0,12.01
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,51,0.02,0.0,10.77,0.0,1.89,0.01,0.0,0.01,0.0,12.7
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,52,0.03,0.0,2.4,0.0,0.45,0.0,0.0,0.03,0.0,2.9099999999999997
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,53,0.02,0.0,5.38,0.0,0.99,0.0,0.0,0.0,0.0,6.39
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,54,0.02,0.0,8.12,0.0,1.49,0.01,0.0,0.31,0.0,9.95
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,55,0.02,0.0,0.19,0.0,0.05,0.0,0.0,0.2,0.0,0.46
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,56,0.02,0.0,14.55,0.0,2.7,0.02,0.0,0.0,0.0,17.29
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,57,0.02,0.0,4.78,0.0,0.83,0.01,0.0,0.06,0.0,5.699999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,58,0.02,0.0,15.71,0.0,2.8,0.01,0.0,0.02,0.0,18.560000000000002
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,59,0.02,0.0,5.01,0.0,0.91,0.01,0.0,0.01,0.0,5.959999999999999
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,60,0.19,0.0,3.48,0.0,0.65,0.0,0.0,0.0,0.0,4.32
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,61,0.02,0.0,0.9,0.0,0.17,0.0,0.0,0.0,0.0,1.09
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,62,0.02,0.0,3.4,0.0,0.59,0.01,0.0,0.0,0.0,4.02
Random 4KB Write,randomwriteq1t32,32,1,32,101.04925999999999,404.2,63,0.02,0.0,1.05,0.0,0.4,0.01,0.0,0.0,0.0,1.4800000000000002
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,0,0.9,0.0,10.91,0.0,1.31,4.35,0.0,0.01,0.0,17.48
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,1,0.82,0.0,10.12,0.0,1.05,0.53,0.0,0.0,0.0,12.52
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,2,0.85,0.0,10.05,0.0,1.06,0.07,0.0,0.01,0.0,12.040000000000001
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,3,1.09,0.0,9.82,0.0,1.07,0.02,0.0,0.01,0.0,12.01
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,4,0.92,0.0,11.07,0.0,1.47,0.02,0.0,0.0,0.0,13.48
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,5,0.85,0.0,10.11,0.0,1.18,0.01,0.0,0.0,0.0,12.149999999999999
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,6,0.83,0.0,10.16,0.0,1.19,0.01,0.0,0.0,0.0,12.19
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,7,0.98,0.0,9.82,0.0,1.17,0.0,0.0,0.0,0.0,11.97
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,8,0.82,0.0,11.67,0.0,1.58,0.01,0.0,0.0,0.0,14.08
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,9,0.79,0.0,10.55,0.0,1.24,0.0,0.0,0.0,0.0,12.58
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,10,0.83,0.0,10.26,0.0,1.22,0.0,0.0,0.0,0.0,12.31
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,11,0.89,0.0,10.16,0.0,1.21,0.01,0.0,0.0,0.0,12.270000000000001
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,12,0.78,0.0,11.26,0.0,1.51,0.01,0.0,0.0,0.0,13.559999999999999
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,13,0.71,0.0,10.64,0.0,1.27,0.0,0.0,0.0,0.0,12.620000000000001
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,14,0.68,0.0,10.51,0.0,1.21,0.01,0.0,0.0,0.0,12.409999999999998
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,15,0.9,0.0,10.3,0.0,1.22,0.01,0.0,0.0,0.0,12.430000000000001
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,16,0.88,0.0,11.65,0.0,1.41,0.01,0.0,0.12,0.0,14.07
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,17,0.87,0.0,11.38,0.0,1.36,0.01,0.0,0.1,0.0,13.719999999999999
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,18,0.69,0.0,11.2,0.0,1.3,0.01,0.0,0.28,0.0,13.479999999999999
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,19,0.91,0.0,11.42,0.0,1.35,0.01,0.0,0.01,0.0,13.7
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,20,0.93,0.0,11.46,0.0,1.39,0.02,0.0,0.02,0.0,13.82
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,21,1.01,0.0,10.68,0.0,1.21,0.01,0.0,0.02,0.0,12.929999999999998
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,22,0.97,0.0,10.84,0.0,1.25,0.01,0.0,0.02,0.0,13.09
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,23,0.94,0.0,10.74,0.0,1.23,0.01,0.0,0.03,0.0,12.95
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,24,0.9,0.0,11.9,0.0,1.45,0.01,0.0,0.0,0.0,14.26
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,25,0.98,0.0,11.38,0.0,1.34,0.01,0.0,0.03,0.0,13.74
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,26,0.92,0.0,11.44,0.0,1.34,0.0,0.0,0.01,0.0,13.709999999999999
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,27,1.05,0.0,11.27,0.0,1.32,0.01,0.0,0.01,0.0,13.66
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,28,0.89,0.0,11.47,0.0,1.46,0.0,0.0,0.03,0.0,13.85
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,29,1.02,0.0,11.32,0.0,1.33,0.01,0.0,0.01,0.0,13.69
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,30,0.9,0.0,11.1,0.0,1.35,0.01,0.0,0.01,0.0,13.37
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,31,1.19,0.0,10.79,0.0,1.34,0.01,0.0,0.01,0.0,13.339999999999998
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,32,0.9,0.0,9.94,0.0,1.1,0.01,0.0,0.01,0.0,11.959999999999999
Random 4KB Write,randomwriteq1t64,64,1,64,165.40813,661.8,33,0.83,0.0,9.22,0.0,0.89,0.01,0.0,0.02,0.0,10.97
